type,client,tx,amount
dispute,437,89421,248.5443
chargeback,747,89422,307.1809
chargeback,366,89423,198.5594
withdrawal,72,89424,354.0991
chargeback,195,89425,578.237
chargeback,963,89426,102.985
dispute,491,89427,876.0763
resolve,962,89428,137.3977
resolve,69,89429,303.0752
deposit,465,89430,275.9951
chargeback,981,89431,130.2476
withdrawal,686,89432,984.6549
deposit,340,89433,635.9492
resolve,110,89434,287.5593
deposit,392,89435,298.7088
deposit,296,89436,865.6437
deposit,704,89437,273.4085
withdrawal,34,89438,955.4801
dispute,699,89439,29.7745
chargeback,882,89440,621.4368
resolve,159,89441,133.7338
dispute,197,89442,219.306
resolve,545,89443,9.9016
dispute,378,89444,1000.0349
dispute,690,89445,305.4569
deposit,128,89446,674.5246
deposit,502,89447,325.319
resolve,103,89448,510.644
chargeback,281,89449,126.8311
resolve,315,89450,112.8251
dispute,563,89451,666.9931
dispute,12,89452,309.9175
resolve,728,89453,215.5565
deposit,970,89454,183.5491
dispute,72,89455,837.3593
resolve,509,89456,528.3668
withdrawal,11,89457,934.4508
deposit,265,89458,92.6588
deposit,4,89459,268.2935
chargeback,93,89460,972.5647
withdrawal,702,89461,297.4762
dispute,644,89462,194.7632
chargeback,175,89463,461.3855
deposit,410,89464,261.8338
resolve,270,89465,551.0311
withdrawal,716,89466,560.7758
resolve,541,89467,890.0114
chargeback,996,89468,855.0182
chargeback,235,89469,483.9146
resolve,989,89470,375.1441
deposit,266,89471,324.6926
chargeback,776,89472,421.5364
dispute,155,89473,886.4789
dispute,631,89474,423.5828
resolve,866,89475,726.635
dispute,818,89476,131.9052
dispute,498,89477,631.9712
withdrawal,355,89478,279.6338
resolve,455,89479,659.1869
chargeback,865,89480,369.868
chargeback,406,89481,443.6028
chargeback,782,89482,624.0555
deposit,166,89483,142.4641
chargeback,855,89484,639.26
withdrawal,471,89485,148.4228
dispute,284,89486,87.4762
resolve,380,89487,985.3417
chargeback,403,89488,802.9696
deposit,164,89489,584.6668
dispute,739,89490,414.892
deposit,431,89491,521.731
withdrawal,904,89492,970.2283
resolve,886,89493,546.2164
deposit,975,89494,101.1731
chargeback,934,89495,711.1199
resolve,581,89496,831.0284
chargeback,246,89497,786.6964
resolve,88,89498,107.9768
resolve,292,89499,377.6293
chargeback,963,89500,866.3716
resolve,188,89501,722.6005
dispute,672,89502,217.6836
resolve,649,89503,753.4651
dispute,682,89504,846.5013
dispute,13,89505,98.9355
dispute,549,89506,923.5786
resolve,4,89507,296.9118
withdrawal,961,89508,973.6962
chargeback,984,89509,795.5482
dispute,680,89510,355.2115
deposit,733,89511,808.1568
deposit,473,89512,279.5836
dispute,448,89513,449.5465
resolve,619,89514,791.9482
deposit,956,89515,746.2544
resolve,610,89516,328.4778
withdrawal,215,89517,213.9975
chargeback,371,89518,590.5477
withdrawal,730,89519,595.0926
dispute,201,89520,681.0838
deposit,659,89521,210.217
resolve,261,89522,433.0177
withdrawal,628,89523,332.3056
chargeback,438,89524,477.0246
deposit,347,89525,794.3985
deposit,927,89526,788.3702
deposit,173,89527,604.8494
withdrawal,428,89528,23.4073
resolve,884,89529,154.024
deposit,343,89530,25.8321
withdrawal,430,89531,233.2274
withdrawal,95,89532,458.7719
withdrawal,483,89533,458.1746
dispute,270,89534,732.6795
deposit,412,89535,470.1521
deposit,576,89536,672.761
withdrawal,182,89537,221.8472
deposit,999,89538,225.7745
resolve,37,89539,895.0641
resolve,877,89540,640.5466
resolve,758,89541,636.3294
deposit,368,89542,812.8557
chargeback,422,89543,787.0551
deposit,708,89544,665.7926
resolve,232,89545,789.9073
resolve,846,89546,161.2398
resolve,305,89547,182.308
withdrawal,279,89548,463.0507
dispute,325,89549,990.7138
chargeback,884,89550,9.7153
deposit,617,89551,82.1963
deposit,684,89552,666.9105
deposit,408,89553,60.7886
chargeback,786,89554,971.942
dispute,732,89555,154.5884
chargeback,351,89556,698.9809
withdrawal,703,89557,904.0912
chargeback,693,89558,120.3024
deposit,896,89559,300.5917
chargeback,528,89560,431.4178
resolve,125,89561,743.5526
chargeback,904,89562,421.4855
deposit,514,89563,801.2759
deposit,341,89564,911.7999
deposit,154,89565,993.0788
chargeback,818,89566,519.7111
dispute,872,89567,406.3809
resolve,929,89568,519.5261
withdrawal,39,89569,983.3332
withdrawal,603,89570,822.4346
dispute,942,89571,393.3037
withdrawal,72,89572,265.7741
withdrawal,986,89573,859.8198
dispute,647,89574,268.4052
dispute,682,89575,747.1993
withdrawal,403,89576,978.9306
dispute,555,89577,616.6752
resolve,996,89578,57.4574
withdrawal,666,89579,973.6559
chargeback,349,89580,700.6694
deposit,950,89581,184.2776
dispute,172,89582,137.7839
chargeback,816,89583,581.8181
dispute,110,89584,812.0383
withdrawal,736,89585,39.9761
dispute,152,89586,127.6481
withdrawal,150,89587,579.1954
deposit,190,89588,854.5788
chargeback,833,89589,441.6359
withdrawal,744,89590,368.9539
resolve,629,89591,302.3031
chargeback,577,89592,65.0231
resolve,912,89593,611.9736
withdrawal,594,89594,384.3856
resolve,539,89595,600.5021
chargeback,332,89596,903.8921
withdrawal,362,89597,923.1013
withdrawal,268,89598,989.2056
dispute,941,89599,323.5546
dispute,645,89600,373.8417
resolve,775,89601,633.0485
resolve,940,89602,985.813
dispute,54,89603,191.1274
withdrawal,644,89604,730.4927
chargeback,81,89605,625.9468
withdrawal,194,89606,584.5858
dispute,237,89607,269.0049
chargeback,79,89608,9.9597
withdrawal,913,89609,365.9839
chargeback,310,89610,821.4711
resolve,78,89611,539.6238
dispute,346,89612,541.9375
chargeback,57,89613,186.0432
chargeback,620,89614,877.5026
dispute,725,89615,831.799
deposit,572,89616,162.4164
resolve,416,89617,863.0919
resolve,906,89618,882.3734
chargeback,324,89619,205.9647
dispute,908,89620,385.4075
resolve,283,89621,977.0156
dispute,319,89622,754.8234
chargeback,707,89623,376.0244
resolve,519,89624,823.2206
resolve,6,89625,680.6735
resolve,560,89626,280.2808
resolve,444,89627,751.0118
withdrawal,895,89628,960.5622
dispute,383,89629,198.1644
deposit,131,89630,17.4477
withdrawal,334,89631,806.9307
chargeback,196,89632,547.5054
chargeback,529,89633,539.1473
dispute,116,89634,217.6793
deposit,153,89635,779.8559
dispute,945,89636,715.5712
withdrawal,860,89637,328.3187
chargeback,708,89638,336.8193
deposit,47,89639,524.3351
dispute,569,89640,743.0077
chargeback,269,89641,404.2612
chargeback,516,89642,114.3882
withdrawal,614,89643,778.8514
withdrawal,334,89644,405.6582
dispute,728,89645,656.2282
chargeback,471,89646,520.3004
withdrawal,696,89647,380.4929
resolve,914,89648,246.7059
resolve,746,89649,991.2967
chargeback,151,89650,965.7571
deposit,35,89651,248.7095
chargeback,176,89652,37.9597
chargeback,73,89653,740.202
resolve,124,89654,595.7483
chargeback,406,89655,758.2762
dispute,49,89656,374.8425
deposit,347,89657,748.4217
withdrawal,873,89658,938.4082
chargeback,323,89659,874.6392
resolve,271,89660,669.0831
resolve,71,89661,723.2158
chargeback,81,89662,629.6878
dispute,544,89663,187.0075
deposit,648,89664,908.4709
chargeback,600,89665,112.6525
chargeback,547,89666,482.6599
deposit,353,89667,870.9905
withdrawal,186,89668,790.5821
withdrawal,965,89669,623.4096
deposit,262,89670,916.7449
chargeback,901,89671,414.9122
withdrawal,440,89672,547.8985
deposit,10,89673,167.0974
resolve,414,89674,649.2644
resolve,33,89675,833.5704
deposit,172,89676,957.6926
withdrawal,718,89677,467.7813
chargeback,67,89678,153.6941
dispute,521,89679,603.9175
resolve,346,89680,721.0327
resolve,41,89681,682.2705
resolve,409,89682,240.9793
deposit,442,89683,725.7197
dispute,912,89684,76.0354
resolve,114,89685,788.0228
chargeback,135,89686,545.496
deposit,173,89687,691.2018
chargeback,904,89688,858.3709
dispute,938,89689,829.8688
withdrawal,897,89690,679.8119
dispute,657,89691,500.9214
withdrawal,744,89692,837.7493
resolve,205,89693,430.3807
resolve,266,89694,388.7631
withdrawal,713,89695,549.7553
resolve,470,89696,819.2445
deposit,953,89697,962.9698
deposit,560,89698,51.7065
chargeback,218,89699,10.3634
chargeback,180,89700,741.5922
resolve,167,89701,530.7678
chargeback,41,89702,1000.5972
withdrawal,359,89703,647.35
dispute,355,89704,52.9731
resolve,546,89705,78.4413
resolve,256,89706,737.3854
withdrawal,946,89707,275.2548
resolve,342,89708,301.7078
deposit,940,89709,24.0291
deposit,470,89710,121.0937
resolve,724,89711,67.3003
withdrawal,606,89712,782.917
dispute,169,89713,123.9001
dispute,148,89714,62.817
resolve,373,89715,131.4573
dispute,279,89716,603.0216
deposit,195,89717,368.8152
withdrawal,74,89718,936.2729
deposit,251,89719,558.6072
chargeback,801,89720,802.5448
chargeback,543,89721,907.5352
dispute,303,89722,341.4317
withdrawal,392,89723,232.6657
resolve,921,89724,201.0331
dispute,256,89725,708.077
dispute,261,89726,688.644
resolve,417,89727,920.6695
dispute,774,89728,799.7706
dispute,499,89729,212.9813
resolve,729,89730,932.9025
deposit,117,89731,318.4727
dispute,66,89732,169.4323
deposit,778,89733,17.9723
resolve,371,89734,861.7721
dispute,532,89735,918.6529
withdrawal,882,89736,144.9057
resolve,974,89737,816.5591
resolve,498,89738,98.8392
dispute,528,89739,783.2553
chargeback,30,89740,875.8802
withdrawal,769,89741,779.1133
chargeback,402,89742,833.5927
dispute,63,89743,98.4958
deposit,861,89744,563.6131
dispute,559,89745,956.4383
resolve,22,89746,977.5764
resolve,1,89747,970.7681
resolve,330,89748,763.3693
chargeback,344,89749,202.4794
dispute,505,89750,630.7407
resolve,278,89751,338.0476
deposit,569,89752,718.8197
withdrawal,489,89753,319.9159
withdrawal,890,89754,711.9734
deposit,89,89755,798.4611
withdrawal,706,89756,506.649
dispute,463,89757,352.7586
withdrawal,212,89758,64.7661
deposit,742,89759,837.4708
resolve,600,89760,326.3419
dispute,440,89761,385.7642
dispute,217,89762,837.1028
resolve,492,89763,250.6843
chargeback,277,89764,732.8976
deposit,127,89765,511.9506
dispute,592,89766,775.9315
chargeback,905,89767,917.847
resolve,601,89768,661.5255
withdrawal,778,89769,911.1402
withdrawal,731,89770,39.9721
dispute,15,89771,220.1287
withdrawal,701,89772,979.4018
resolve,485,89773,253.5627
chargeback,91,89774,277.9778
chargeback,796,89775,55.4798
withdrawal,454,89776,264.1656
deposit,133,89777,699.3045
chargeback,430,89778,303.835
dispute,438,89779,965.7564
withdrawal,360,89780,424.9213
dispute,305,89781,450.912
withdrawal,135,89782,716.9312
withdrawal,776,89783,488.4488
dispute,924,89784,126.0834
deposit,308,89785,969.8108
dispute,296,89786,130.7822
chargeback,228,89787,770.855
dispute,414,89788,258.4954
dispute,799,89789,299.651
withdrawal,127,89790,863.2017
dispute,353,89791,77.7624
resolve,784,89792,547.0457
dispute,967,89793,972.8506
resolve,619,89794,235.8965
chargeback,840,89795,488.8629
dispute,44,89796,109.1329
dispute,28,89797,431.9964
dispute,283,89798,525.7187
resolve,721,89799,6.534
dispute,991,89800,163.7089
withdrawal,880,89801,719.7665
chargeback,703,89802,655.4012
deposit,986,89803,278.13
resolve,631,89804,212.1535
deposit,98,89805,744.8011
dispute,972,89806,672.5918
dispute,140,89807,127.846
withdrawal,889,89808,270.6638
resolve,907,89809,142.0619
deposit,12,89810,101.3945
withdrawal,466,89811,748.663
dispute,4,89812,569.192
resolve,609,89813,977.7646
deposit,406,89814,236.0558
withdrawal,624,89815,524.2321
chargeback,457,89816,341.4666
dispute,169,89817,955.7302
resolve,557,89818,520.1867
dispute,369,89819,231.2814
withdrawal,134,89820,402.3194
dispute,964,89821,918.94
resolve,633,89822,882.2411
resolve,860,89823,670.6232
chargeback,238,89824,214.9847
deposit,42,89825,558.0063
resolve,934,89826,957.7752
chargeback,969,89827,80.2097
dispute,98,89828,3.4733
withdrawal,257,89829,930.3174
deposit,662,89830,242.4939
chargeback,336,89831,613.0004
dispute,649,89832,721.7425
chargeback,729,89833,147.6662
dispute,85,89834,12.129
chargeback,462,89835,331.5147
deposit,335,89836,615.1775
deposit,885,89837,673.1379
dispute,629,89838,940.929
withdrawal,302,89839,274.1744
dispute,143,89840,152.888
chargeback,410,89841,847.4078
chargeback,680,89842,722.4305
chargeback,432,89843,135.2445
dispute,49,89844,534.6144
chargeback,391,89845,831.2195
dispute,866,89846,235.6954
withdrawal,332,89847,181.9581
chargeback,368,89848,744.6172
resolve,517,89849,568.889
dispute,923,89850,274.2476
dispute,348,89851,585.7282
resolve,77,89852,947.8854
chargeback,147,89853,325.0258
resolve,260,89854,949.443
chargeback,511,89855,811.5258
withdrawal,75,89856,911.0818
withdrawal,797,89857,84.1069
deposit,378,89858,307.37
chargeback,480,89859,807.5351
deposit,130,89860,750.1453
dispute,189,89861,382.3196
withdrawal,438,89862,595.9899
deposit,263,89863,404.236
dispute,220,89864,35.5479
withdrawal,311,89865,407.1907
dispute,292,89866,37.1952
withdrawal,198,89867,459.5085
resolve,353,89868,485.9428
deposit,947,89869,752.4729
withdrawal,765,89870,342.1968
dispute,80,89871,503.7496
dispute,83,89872,619.6309
deposit,482,89873,338.7546
resolve,633,89874,319.4604
withdrawal,216,89875,544.2942
resolve,386,89876,933.0991
dispute,720,89877,481.1775
dispute,69,89878,373.6299
dispute,2,89879,939.4854
chargeback,538,89880,813.6183
dispute,146,89881,697.2433
dispute,503,89882,288.4697
deposit,836,89883,39.4881
resolve,927,89884,775.8052
chargeback,770,89885,56.3478
withdrawal,390,89886,605.3252
resolve,518,89887,726.6632
dispute,291,89888,704.6507
dispute,4,89889,432.2377
resolve,220,89890,922.4466
deposit,791,89891,68.618
dispute,897,89892,340.9557
deposit,951,89893,485.3707
resolve,954,89894,739.9298
resolve,346,89895,551.2128
deposit,973,89896,641.9492
resolve,104,89897,258.3168
dispute,25,89898,740.2114
chargeback,853,89899,384.5302
withdrawal,738,89900,616.5903
withdrawal,318,89901,871.7035
withdrawal,446,89902,599.8967
deposit,517,89903,81.7554
chargeback,178,89904,963.7595
dispute,885,89905,557.6283
resolve,321,89906,749.665
deposit,943,89907,219.594
withdrawal,866,89908,327.4567
dispute,558,89909,765.4466
withdrawal,346,89910,833.3389
chargeback,304,89911,498.3171
resolve,153,89912,596.1058
chargeback,433,89913,848.921
dispute,869,89914,529.7915
chargeback,690,89915,522.6267
deposit,297,89916,400.9809
dispute,189,89917,688.8778
dispute,875,89918,350.0653
withdrawal,261,89919,511.9699
dispute,799,89920,808.8298
deposit,402,89921,834.6278
chargeback,890,89922,403.2014
resolve,772,89923,16.1084
deposit,64,89924,711.3243
withdrawal,720,89925,634.8779
dispute,208,89926,766.5936
deposit,876,89927,932.8376
deposit,115,89928,96.0695
dispute,302,89929,157.3222
deposit,210,89930,228.8699
withdrawal,786,89931,473.5591
withdrawal,19,89932,489.4351
dispute,213,89933,671.7582
resolve,569,89934,86.5403
resolve,994,89935,232.1045
withdrawal,225,89936,790.7962
withdrawal,870,89937,40.3987
withdrawal,84,89938,934.7949
chargeback,656,89939,130.6397
resolve,675,89940,636.5518
chargeback,260,89941,603.7381
deposit,872,89942,45.7661
withdrawal,367,89943,214.0082
resolve,60,89944,395.5092
dispute,354,89945,273.1416
resolve,61,89946,439.543
dispute,738,89947,809.8761
dispute,490,89948,966.481
deposit,722,89949,399.7986
withdrawal,700,89950,390.8999
deposit,380,89951,829.7652
dispute,176,89952,25.0414
withdrawal,78,89953,207.4247
chargeback,609,89954,472.1448
dispute,392,89955,450.8998
deposit,77,89956,437.1917
resolve,949,89957,341.9026
dispute,785,89958,975.9918
chargeback,425,89959,825.4437
resolve,760,89960,778.5775
withdrawal,603,89961,879.0224
dispute,469,89962,975.0996
chargeback,119,89963,840.761
withdrawal,311,89964,509.6832
withdrawal,595,89965,231.7952
deposit,39,89966,394.0922
resolve,179,89967,750.7384
resolve,397,89968,218.0789
deposit,720,89969,956.8131
deposit,897,89970,764.1606
resolve,939,89971,462.2
chargeback,255,89972,449.9865
resolve,607,89973,487.1027
deposit,351,89974,761.0653
dispute,429,89975,277.6154
withdrawal,887,89976,959.8583
resolve,929,89977,992.5736
chargeback,746,89978,234.6835
withdrawal,811,89979,991.1652
withdrawal,53,89980,920.9535
chargeback,990,89981,888.4327
dispute,595,89982,234.4567
dispute,658,89983,837.2048
deposit,411,89984,401.4064
dispute,204,89985,860.7184
withdrawal,994,89986,108.3005
chargeback,675,89987,215.7797
chargeback,994,89988,479.7121
dispute,636,89989,238.6782
withdrawal,105,89990,357.7663
resolve,226,89991,625.431
chargeback,282,89992,31.7919
dispute,98,89993,350.5371
chargeback,449,89994,68.1216
resolve,175,89995,666.0469
dispute,822,89996,367.6337
dispute,588,89997,645.8282
dispute,426,89998,206.4818
withdrawal,413,89999,114.775
dispute,304,90000,548.0477
chargeback,172,90001,992.3493
chargeback,978,90002,353.2244
dispute,768,90003,200.2611
resolve,848,90004,205.9122
dispute,371,90005,399.2287
dispute,398,90006,88.5218
deposit,127,90007,937.3165
withdrawal,671,90008,99.2709
withdrawal,167,90009,819.0851
dispute,323,90010,866.6229
withdrawal,19,90011,529.1557
resolve,940,90012,484.7911
chargeback,362,90013,762.0306
withdrawal,995,90014,855.8813
dispute,693,90015,422.2302
dispute,9,90016,745.8163
deposit,575,90017,27.5279
deposit,767,90018,744.6705
dispute,293,90019,987.9951
withdrawal,912,90020,219.3579
withdrawal,904,90021,358.44
deposit,385,90022,38.5698
dispute,115,90023,718.1903
chargeback,702,90024,426.7559
resolve,826,90025,467.2293
deposit,745,90026,626.3863
withdrawal,899,90027,894.0313
chargeback,418,90028,900.0676
resolve,597,90029,861.0314
resolve,287,90030,834.6036
withdrawal,771,90031,67.1083
deposit,468,90032,310.2527
withdrawal,170,90033,338.6628
withdrawal,991,90034,490.0416
deposit,750,90035,661.3986
deposit,223,90036,541.5982
withdrawal,893,90037,991.6984
deposit,84,90038,461.1245
dispute,777,90039,392.6646
withdrawal,280,90040,355.1011
dispute,640,90041,8.129
withdrawal,195,90042,542.5003
deposit,70,90043,576.0774
withdrawal,578,90044,237.5924
chargeback,566,90045,625.031
dispute,12,90046,107.4475
dispute,663,90047,528.2083
deposit,350,90048,356.2862
withdrawal,721,90049,785.8279
chargeback,630,90050,83.6792
resolve,426,90051,993.6397
resolve,176,90052,1000.1798
withdrawal,764,90053,270.0467
chargeback,253,90054,385.1729
dispute,384,90055,158.6678
dispute,978,90056,19.5315
withdrawal,370,90057,720.625
deposit,406,90058,610.1545
withdrawal,406,90059,600.5678
chargeback,330,90060,745.9413
withdrawal,238,90061,486.8316
dispute,248,90062,613.2885
dispute,884,90063,896.6102
resolve,380,90064,654.9329
chargeback,89,90065,922.2722
deposit,398,90066,767.1975
deposit,893,90067,431.1045
dispute,552,90068,570.3297
chargeback,284,90069,640.1957
deposit,452,90070,646.994
dispute,287,90071,999.1521
deposit,32,90072,541.1076
