type,client,tx,amount
withdrawal,314,8365,684.0167
deposit,917,8366,645.3392
dispute,890,8367,724.6892
withdrawal,681,8368,926.5863
resolve,635,8369,377.8817
withdrawal,601,8370,594.5655
chargeback,109,8371,202.3537
dispute,760,8372,246.8043
chargeback,529,8373,266.7579
withdrawal,306,8374,698.7615
chargeback,291,8375,964.4687
chargeback,679,8376,346.2709
dispute,689,8377,835.1425
dispute,397,8378,701.4674
deposit,745,8379,378.9213
deposit,884,8380,546.9354
chargeback,43,8381,227.4044
dispute,400,8382,479.7858
withdrawal,774,8383,572.4437
deposit,437,8384,851.0912
resolve,355,8385,765.6145
dispute,252,8386,456.7461
withdrawal,535,8387,721.8625
chargeback,857,8388,911.6439
resolve,543,8389,706.4956
deposit,384,8390,238.236
resolve,638,8391,769.762
chargeback,758,8392,485.3479
chargeback,684,8393,573.622
withdrawal,163,8394,223.7411
resolve,559,8395,17.894
withdrawal,54,8396,350.0776
chargeback,969,8397,346.812
dispute,232,8398,298.73
chargeback,209,8399,493.4573
dispute,293,8400,851.4385
deposit,407,8401,676.7326
dispute,124,8402,977.2756
withdrawal,574,8403,31.883
deposit,600,8404,590.4409
deposit,890,8405,339.9773
chargeback,622,8406,637.2683
withdrawal,543,8407,389.011
deposit,900,8408,132.6186
dispute,933,8409,237.5484
resolve,972,8410,1000.7938
deposit,493,8411,900.1634
resolve,84,8412,782.6381
deposit,724,8413,663.7121
dispute,917,8414,498.4173
resolve,548,8415,810.0476
resolve,151,8416,16.436
resolve,792,8417,500.5954
resolve,382,8418,486.0599
withdrawal,484,8419,627.3192
resolve,947,8420,347.3728
dispute,810,8421,981.8247
withdrawal,195,8422,421.1654
withdrawal,739,8423,896.3081
chargeback,424,8424,461.9613
chargeback,937,8425,209.0327
deposit,152,8426,280.2103
chargeback,59,8427,146.9176
deposit,160,8428,633.7581
chargeback,621,8429,758.2936
withdrawal,377,8430,300.9199
chargeback,811,8431,54.8371
chargeback,809,8432,52.4354
resolve,59,8433,578.8792
dispute,411,8434,340.9471
deposit,655,8435,730.1589
withdrawal,202,8436,500.4245
withdrawal,4,8437,157.8121
deposit,287,8438,892.5097
chargeback,706,8439,10.4476
withdrawal,893,8440,666.0256
deposit,218,8441,413.4827
chargeback,134,8442,256.8163
chargeback,385,8443,667.145
resolve,167,8444,970.4067
withdrawal,31,8445,176.5285
resolve,181,8446,388.1413
chargeback,707,8447,812.3977
deposit,181,8448,967.946
dispute,471,8449,120.6257
deposit,4,8450,695.7065
withdrawal,639,8451,334.569
chargeback,72,8452,20.8891
dispute,597,8453,564.4342
withdrawal,307,8454,333.8058
chargeback,319,8455,526.971
deposit,59,8456,211.2174
deposit,202,8457,596.7457
dispute,257,8458,573.5294
withdrawal,216,8459,228.8556
deposit,434,8460,871.262
dispute,269,8461,907.6906
withdrawal,53,8462,375.3449
deposit,278,8463,370.6431
dispute,99,8464,566.4241
chargeback,359,8465,180.9742
dispute,504,8466,132.2554
deposit,213,8467,502.8753
withdrawal,953,8468,43.391
chargeback,604,8469,316.1762
deposit,786,8470,279.5883
deposit,957,8471,99.156
resolve,501,8472,746.4007
chargeback,666,8473,423.3724
deposit,526,8474,832.2141
dispute,870,8475,526.2866
chargeback,967,8476,493.4385
withdrawal,532,8477,820.0168
resolve,249,8478,652.5034
withdrawal,572,8479,762.6718
dispute,875,8480,997.0857
withdrawal,572,8481,479.7945
resolve,560,8482,42.0897
dispute,277,8483,950.2132
resolve,957,8484,267.5095
chargeback,299,8485,191.8156
dispute,146,8486,25.2496
withdrawal,586,8487,787.8556
chargeback,644,8488,787.457
dispute,958,8489,125.0262
resolve,858,8490,993.0458
dispute,801,8491,120.1617
withdrawal,499,8492,130.7025
chargeback,509,8493,388.9235
dispute,426,8494,530.8324
chargeback,851,8495,998.2311
deposit,742,8496,817.1341
dispute,325,8497,455.2237
resolve,445,8498,249.3296
withdrawal,589,8499,645.6793
withdrawal,561,8500,972.7517
withdrawal,742,8501,642.2651
chargeback,795,8502,859.0277
chargeback,950,8503,372.3795
deposit,676,8504,626.7004
chargeback,33,8505,684.5828
deposit,168,8506,614.7479
chargeback,496,8507,821.1774
dispute,973,8508,957.2444
deposit,696,8509,109.4753
chargeback,187,8510,594.8195
chargeback,278,8511,207.672
deposit,678,8512,44.0207
withdrawal,896,8513,602.7705
chargeback,260,8514,98.7133
dispute,87,8515,640.8233
resolve,762,8516,293.0643
dispute,9,8517,600.3646
resolve,753,8518,166.3034
dispute,103,8519,708.6933
chargeback,996,8520,400.3158
chargeback,368,8521,330.4358
dispute,50,8522,749.1169
chargeback,707,8523,879.9754
chargeback,853,8524,785.0268
chargeback,539,8525,230.2615
deposit,296,8526,23.4584
dispute,428,8527,41.5931
withdrawal,567,8528,491.6523
deposit,660,8529,627.1928
dispute,568,8530,762.5427
deposit,285,8531,649.9415
resolve,444,8532,750.3011
resolve,876,8533,827.1356
withdrawal,294,8534,427.5498
deposit,520,8535,792.4803
resolve,790,8536,835.7275
resolve,832,8537,714.7342
chargeback,715,8538,878.0645
deposit,619,8539,308.9766
dispute,41,8540,956.3015
withdrawal,358,8541,883.0243
chargeback,810,8542,409.2334
chargeback,339,8543,277.6123
withdrawal,485,8544,196.8633
dispute,964,8545,320.9011
chargeback,334,8546,382.6034
resolve,133,8547,400.0582
resolve,539,8548,428.8926
deposit,211,8549,543.9366
withdrawal,1,8550,263.1492
chargeback,780,8551,330.621
dispute,716,8552,609.4421
withdrawal,595,8553,900.5424
withdrawal,508,8554,419.3728
dispute,117,8555,465.4819
chargeback,711,8556,733.2787
withdrawal,680,8557,400.4634
resolve,779,8558,640.8613
resolve,219,8559,268.144
resolve,542,8560,490.2813
dispute,991,8561,826.0383
withdrawal,329,8562,313.9802
resolve,723,8563,358.1318
chargeback,126,8564,197.3969
resolve,603,8565,137.989
dispute,75,8566,237.5688
dispute,115,8567,584.0246
dispute,4,8568,559.3767
resolve,700,8569,32.2775
withdrawal,748,8570,866.0745
chargeback,267,8571,435.9859
withdrawal,763,8572,508.7255
chargeback,257,8573,849.7796
dispute,586,8574,279.5834
chargeback,895,8575,236.7137
deposit,962,8576,783.783
chargeback,743,8577,828.4074
withdrawal,870,8578,650.445
deposit,950,8579,394.4618
dispute,342,8580,460.1317
resolve,471,8581,641.2583
withdrawal,874,8582,739.3899
resolve,858,8583,304.5635
chargeback,633,8584,248.1015
withdrawal,611,8585,483.4324
dispute,662,8586,115.098
chargeback,120,8587,212.0796
chargeback,76,8588,461.4893
resolve,780,8589,93.397
resolve,448,8590,261.731
chargeback,848,8591,809.4147
dispute,838,8592,622.8024
withdrawal,712,8593,809.601
resolve,936,8594,417.2652
chargeback,783,8595,965.0793
resolve,533,8596,441.9108
chargeback,681,8597,220.6949
dispute,165,8598,3.6932
dispute,688,8599,892.5273
chargeback,857,8600,960.2814
withdrawal,57,8601,113.8632
withdrawal,318,8602,410.7457
dispute,383,8603,627.357
chargeback,463,8604,66.4501
dispute,923,8605,980.4441
withdrawal,477,8606,343.0689
chargeback,633,8607,583.4828
withdrawal,771,8608,883.749
chargeback,119,8609,999.1682
withdrawal,447,8610,384.3068
chargeback,186,8611,336.7709
withdrawal,362,8612,795.2554
chargeback,963,8613,878.9144
resolve,254,8614,601.0129
withdrawal,14,8615,611.3377
deposit,143,8616,184.0302
deposit,192,8617,196.6023
resolve,320,8618,991.0437
chargeback,576,8619,116.3085
dispute,91,8620,52.5936
deposit,867,8621,547.2638
dispute,534,8622,83.1937
resolve,607,8623,945.9922
resolve,939,8624,2.1293
chargeback,854,8625,907.5994
resolve,172,8626,565.833
dispute,255,8627,400.3039
dispute,338,8628,261.4769
chargeback,368,8629,973.8477
dispute,824,8630,55.766
chargeback,419,8631,426.4617
deposit,492,8632,616.4551
withdrawal,570,8633,131.1413
deposit,442,8634,591.2659
deposit,149,8635,806.2744
chargeback,918,8636,575.9189
deposit,455,8637,384.362
dispute,636,8638,25.024
withdrawal,27,8639,630.766
deposit,551,8640,267.2474
withdrawal,940,8641,873.3251
dispute,28,8642,240.4495
resolve,755,8643,356.914
withdrawal,695,8644,517.0161
dispute,881,8645,852.3596
chargeback,227,8646,528.8754
deposit,142,8647,239.7102
withdrawal,695,8648,554.133
deposit,395,8649,754.4137
chargeback,12,8650,954.3801
dispute,401,8651,375.686
withdrawal,332,8652,737.2402
withdrawal,27,8653,92.3258
withdrawal,387,8654,622.0322
chargeback,813,8655,995.3572
dispute,32,8656,375.1761
chargeback,922,8657,545.5447
dispute,961,8658,270.8473
dispute,315,8659,677.6605
resolve,400,8660,779.1614
resolve,647,8661,600.3092
dispute,666,8662,131.4852
deposit,142,8663,319.7357
chargeback,519,8664,793.8814
chargeback,865,8665,919.1072
chargeback,162,8666,9.6252
deposit,434,8667,859.8416
resolve,297,8668,470.6684
deposit,702,8669,942.0058
deposit,344,8670,7.3124
deposit,951,8671,662.4318
withdrawal,170,8672,135.4143
chargeback,779,8673,178.1348
withdrawal,507,8674,843.9513
chargeback,620,8675,433.5463
withdrawal,948,8676,105.8863
deposit,998,8677,17.3322
withdrawal,160,8678,18.7761
resolve,515,8679,710.7058
deposit,210,8680,749.0947
resolve,633,8681,851.5171
deposit,678,8682,517.2837
chargeback,45,8683,919.5022
deposit,182,8684,214.9332
withdrawal,677,8685,851.2908
dispute,171,8686,682.4521
resolve,207,8687,459.4775
dispute,262,8688,472.7849
resolve,118,8689,344.5258
resolve,218,8690,911.5747
dispute,250,8691,621.8896
withdrawal,124,8692,936.6493
resolve,716,8693,958.8988
dispute,731,8694,49.6304
chargeback,184,8695,156.0274
withdrawal,988,8696,958.7278
dispute,769,8697,287.3639
withdrawal,811,8698,473.8842
withdrawal,150,8699,250.0192
dispute,991,8700,458.708
dispute,186,8701,385.0286
chargeback,797,8702,555.3695
deposit,15,8703,757.4206
withdrawal,705,8704,399.2722
chargeback,717,8705,94.9455
withdrawal,857,8706,315.5979
resolve,619,8707,925.3727
chargeback,229,8708,233.8209
resolve,673,8709,732.8679
deposit,407,8710,588.3817
chargeback,551,8711,77.5631
resolve,657,8712,586.3682
deposit,826,8713,584.5224
chargeback,166,8714,428.8445
deposit,763,8715,431.816
resolve,1000,8716,596.6322
dispute,46,8717,63.191
resolve,882,8718,781.4451
withdrawal,661,8719,615.1567
dispute,918,8720,440.6797
resolve,821,8721,831.3935
resolve,296,8722,411.7102
withdrawal,154,8723,627.7237
deposit,486,8724,550.0926
withdrawal,633,8725,550.9747
chargeback,496,8726,13.969
dispute,613,8727,214.3168
withdrawal,437,8728,408.8364
withdrawal,31,8729,254.2777
dispute,577,8730,961.362
resolve,469,8731,664.914
chargeback,509,8732,647.3912
deposit,834,8733,413.0631
chargeback,980,8734,952.9743
dispute,350,8735,466.9874
resolve,793,8736,119.4467
withdrawal,918,8737,669.5113
deposit,195,8738,626.4975
deposit,231,8739,524.3303
resolve,290,8740,608.836
dispute,110,8741,686.2104
withdrawal,791,8742,578.629
dispute,945,8743,623.6184
chargeback,710,8744,654.2421
deposit,484,8745,143.5479
dispute,930,8746,601.0113
withdrawal,837,8747,723.7371
chargeback,85,8748,765.0363
deposit,307,8749,975.7661
dispute,93,8750,42.1733
dispute,266,8751,27.0469
resolve,234,8752,993.9025
deposit,998,8753,720.5095
deposit,249,8754,555.7623
withdrawal,711,8755,11.9364
dispute,569,8756,726.7222
chargeback,441,8757,511.2342
deposit,453,8758,60.7934
dispute,685,8759,174.5035
withdrawal,448,8760,592.5998
withdrawal,210,8761,102.6163
chargeback,494,8762,833.8826
dispute,138,8763,846.0061
chargeback,840,8764,625.5106
dispute,27,8765,44.0414
dispute,580,8766,621.5343
dispute,422,8767,219.2073
resolve,877,8768,64.279
dispute,158,8769,728.7591
resolve,969,8770,502.4083
resolve,412,8771,759.4426
withdrawal,340,8772,583.7498
deposit,597,8773,813.9128
dispute,973,8774,221.7178
dispute,370,8775,678.3769
dispute,839,8776,576.7977
deposit,869,8777,412.1809
chargeback,876,8778,399.9095
resolve,877,8779,834.5955
dispute,951,8780,107.4774
chargeback,536,8781,438.8429
dispute,435,8782,189.5589
withdrawal,735,8783,999.9958
resolve,892,8784,352.0602
resolve,195,8785,713.6865
dispute,539,8786,102.2785
dispute,398,8787,190.0896
chargeback,455,8788,905.4164
dispute,922,8789,590.8382
withdrawal,475,8790,220.1344
chargeback,89,8791,642.6509
resolve,751,8792,800.339
resolve,546,8793,675.1049
withdrawal,455,8794,564.1862
dispute,932,8795,853.7576
chargeback,853,8796,315.75
dispute,728,8797,144.6667
dispute,520,8798,786.8172
withdrawal,386,8799,478.2124
resolve,403,8800,108.1428
withdrawal,719,8801,285.1623
deposit,521,8802,890.3686
resolve,553,8803,479.3994
resolve,840,8804,888.0499
deposit,945,8805,994.8748
dispute,795,8806,596.9249
deposit,926,8807,879.5543
deposit,917,8808,373.3141
deposit,799,8809,404.5628
chargeback,617,8810,560.9254
dispute,842,8811,379.9512
resolve,14,8812,928.9922
dispute,449,8813,384.6254
withdrawal,388,8814,481.0926
withdrawal,30,8815,642.8994
withdrawal,491,8816,123.2095
deposit,674,8817,184.9148
chargeback,26,8818,435.1602
deposit,19,8819,547.5691
dispute,947,8820,881.1674
withdrawal,67,8821,782.7129
withdrawal,637,8822,781.2021
deposit,818,8823,569.2421
deposit,696,8824,10.2778
dispute,527,8825,213.0447
chargeback,636,8826,733.2131
chargeback,732,8827,470.9212
withdrawal,671,8828,631.9249
withdrawal,712,8829,867.2852
dispute,750,8830,340.1544
resolve,527,8831,47.5515
resolve,562,8832,77.7762
resolve,662,8833,16.4629
chargeback,825,8834,135.9395
dispute,215,8835,927.5028
chargeback,399,8836,872.5375
chargeback,343,8837,299.6286
resolve,275,8838,134.6338
resolve,882,8839,580.3279
dispute,25,8840,707.3354
dispute,786,8841,811.4522
dispute,492,8842,259.2572
deposit,626,8843,926.8873
dispute,659,8844,288.4494
withdrawal,876,8845,184.4632
resolve,248,8846,461.643
chargeback,662,8847,639.4601
resolve,52,8848,131.7542
deposit,269,8849,280.8757
withdrawal,458,8850,11.7192
chargeback,545,8851,608.5243
chargeback,607,8852,593.3276
chargeback,97,8853,410.5992
deposit,896,8854,434.824
withdrawal,607,8855,399.2808
withdrawal,790,8856,970.4508
chargeback,330,8857,882.728
deposit,967,8858,148.3289
deposit,689,8859,108.4293
dispute,262,8860,817.7238
chargeback,427,8861,410.645
resolve,694,8862,338.0429
dispute,356,8863,145.4425
dispute,12,8864,498.3266
resolve,488,8865,314.9937
withdrawal,149,8866,338.1705
chargeback,94,8867,127.3493
resolve,262,8868,238.59
resolve,447,8869,302.7748
dispute,337,8870,629.9339
deposit,566,8871,515.1971
resolve,190,8872,337.1044
dispute,790,8873,655.7906
resolve,477,8874,157.2591
chargeback,677,8875,232.6806
withdrawal,72,8876,577.8939
chargeback,665,8877,526.7338
dispute,539,8878,650.2795
chargeback,191,8879,462.0224
chargeback,704,8880,464.8762
withdrawal,768,8881,476.2791
deposit,294,8882,671.6858
resolve,966,8883,845.2705
dispute,131,8884,446.9223
deposit,847,8885,142.4863
resolve,460,8886,6.2844
chargeback,449,8887,913.027
dispute,858,8888,138.9682
dispute,237,8889,39.5788
chargeback,625,8890,909.4273
deposit,719,8891,90.3154
dispute,520,8892,570.5715
chargeback,657,8893,621.0035
dispute,217,8894,764.7585
dispute,164,8895,996.3918
dispute,707,8896,26.7968
deposit,276,8897,161.211
resolve,295,8898,155.6186
withdrawal,530,8899,690.6081
resolve,749,8900,320.6658
withdrawal,453,8901,147.7751
chargeback,836,8902,9.9772
deposit,486,8903,973.7016
resolve,212,8904,96.8193
dispute,428,8905,781.4854
resolve,27,8906,806.1496
chargeback,929,8907,330.4601
resolve,917,8908,193.7489
deposit,45,8909,240.2928
resolve,827,8910,98.2918
withdrawal,977,8911,621.57
resolve,504,8912,163.3312
deposit,755,8913,66.6526
deposit,325,8914,947.7018
dispute,878,8915,16.1717
resolve,886,8916,632.6734
deposit,778,8917,769.9509
deposit,598,8918,874.5997
resolve,200,8919,97.0614
resolve,815,8920,8.8921
deposit,434,8921,667.855
chargeback,970,8922,240.2121
resolve,764,8923,140.1924
deposit,135,8924,444.2135
deposit,676,8925,335.3484
resolve,728,8926,329.1095
deposit,574,8927,832.9318
withdrawal,680,8928,592.9755
resolve,62,8929,576.1091
deposit,503,8930,851.0744
resolve,957,8931,314.9443
resolve,955,8932,661.161
dispute,796,8933,911.3473
withdrawal,56,8934,804.3524
chargeback,440,8935,397.6798
dispute,934,8936,137.1406
resolve,795,8937,142.8414
chargeback,408,8938,168.0326
deposit,530,8939,758.6356
resolve,467,8940,603.4782
withdrawal,359,8941,169.9349
resolve,740,8942,267.5682
chargeback,443,8943,377.4748
deposit,656,8944,500.1478
dispute,968,8945,672.9745
deposit,975,8946,551.8355
deposit,3,8947,562.3992
dispute,440,8948,570.122
resolve,355,8949,255.577
dispute,551,8950,377.5764
withdrawal,156,8951,302.446
withdrawal,376,8952,25.5615
deposit,245,8953,843.9072
resolve,144,8954,155.8071
dispute,161,8955,742.2614
chargeback,42,8956,726.745
withdrawal,989,8957,613.0196
withdrawal,308,8958,784.1083
resolve,732,8959,67.585
deposit,168,8960,201.4667
dispute,938,8961,940.8029
withdrawal,273,8962,943.0438
resolve,65,8963,254.5119
resolve,55,8964,244.1224
dispute,343,8965,685.3104
resolve,515,8966,591.0104
deposit,835,8967,179.0402
dispute,563,8968,403.529
chargeback,959,8969,829.3795
deposit,525,8970,144.8658
dispute,151,8971,781.4448
deposit,678,8972,295.1824
deposit,227,8973,906.5591
deposit,185,8974,663.6216
resolve,270,8975,490.1288
deposit,34,8976,977.8363
dispute,946,8977,11.896
deposit,826,8978,802.509
resolve,440,8979,651.134
deposit,51,8980,967.413
dispute,303,8981,131.0584
chargeback,21,8982,166.2911
dispute,275,8983,148.7687
resolve,171,8984,506.1356
dispute,754,8985,671.2175
dispute,294,8986,7.3189
chargeback,663,8987,331.4704
chargeback,808,8988,891.5356
withdrawal,464,8989,392.7301
withdrawal,346,8990,568.3894
withdrawal,238,8991,750.4636
deposit,480,8992,968.3252
deposit,327,8993,181.5322
withdrawal,578,8994,836.609
deposit,866,8995,123.3267
dispute,469,8996,137.624
deposit,731,8997,607.1605
chargeback,296,8998,771.8058
deposit,223,8999,376.3403
dispute,171,9000,123.7774
resolve,38,9001,31.9099
deposit,241,9002,547.3744
deposit,760,9003,74.7195
resolve,358,9004,677.3289
chargeback,567,9005,692.5385
withdrawal,887,9006,974.1688
deposit,177,9007,790.2501
dispute,582,9008,176.0744
withdrawal,825,9009,977.0586
dispute,268,9010,155.5561
deposit,46,9011,459.1735
resolve,478,9012,952.4028
withdrawal,667,9013,783.6725
deposit,457,9014,649.1357
withdrawal,64,9015,407.0182
dispute,480,9016,118.4982
deposit,350,9017,684.4703
chargeback,570,9018,449.7575
deposit,836,9019,78.6964
dispute,401,9020,514.0469
resolve,310,9021,881.0063
withdrawal,468,9022,401.0598
chargeback,414,9023,660.4808
deposit,399,9024,389.6737
resolve,944,9025,796.4032
chargeback,221,9026,586.827
deposit,466,9027,379.8283
withdrawal,378,9028,371.5255
withdrawal,275,9029,141.5669
resolve,13,9030,62.4576
deposit,247,9031,947.0104
chargeback,519,9032,474.9813
deposit,875,9033,727.7526
chargeback,534,9034,19.445
withdrawal,96,9035,789.7042
chargeback,695,9036,780.7103
withdrawal,976,9037,505.0112
resolve,973,9038,811.7553
chargeback,388,9039,637.8168
deposit,771,9040,512.2584
withdrawal,620,9041,123.5319
withdrawal,662,9042,49.7905
dispute,871,9043,371.3709
dispute,954,9044,521.8639
dispute,46,9045,469.6683
deposit,678,9046,769.7103
chargeback,431,9047,691.0902
withdrawal,477,9048,494.5001
withdrawal,540,9049,438.3337
resolve,437,9050,938.1838
withdrawal,974,9051,571.5955
resolve,397,9052,444.2527
deposit,16,9053,616.6375
chargeback,493,9054,859.9089
deposit,287,9055,499.9598
withdrawal,419,9056,442.9146
deposit,585,9057,91.1046
deposit,668,9058,416.1936
chargeback,410,9059,297.6405
withdrawal,999,9060,764.3613
resolve,675,9061,306.281
chargeback,410,9062,168.6403
resolve,210,9063,340.3758
chargeback,801,9064,932.2071
deposit,872,9065,568.0264
dispute,818,9066,379.5321
deposit,852,9067,208.848
dispute,715,9068,998.2488
resolve,876,9069,585.0181
withdrawal,472,9070,171.8208
withdrawal,80,9071,700.4289
dispute,970,9072,802.7475
resolve,886,9073,169.5237
chargeback,987,9074,322.6572
